ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YGL129C	0.01977	2908	5000254340	2139.140	2501.539	-362.398	0	0	
YNL208W	0.8348	1088	5002462934	822.588	711.683	110.904	0	0	
YJL216C	0.0004954	3166	5004288757	2585.811	2386.051	199.760	0	0	
YPL163C	0.3952	1564	5000484505	1085.967	1030.459	55.508	0	0	
YNR016C	0.1057	11731	5000151120	12626.531	-38947.598	51574.129	0	0	
YKL193C	0.05476	2019	5000892636	1461.961	1446.455	15.507	0	0	
YOR006C	0.05218	1737	5001800121	1328.663	1507.897	-179.234	0	0	
YJL217W	0.2252	1176	5010769951	821.948	868.457	-46.509	0	0	
YDR392W	0.03457	1814	5000237414	1437.104	1504.492	-67.387	0	0	
YBL030C	1.491	2105	5000985344	1330.652	467.580	863.071	0	0	
YPL242C	0.006136	8733	5000901076	8158.738	7409.767	748.971	0	0	
YDR457W	0.01897	16353	5000269499	23663.661	-38864.616	62528.277	0	0	
YJL218W	0.03112	1083	5003867947	817.188	887.030	-69.842	0	0	
YMR312W	0.05212	1693	5002301051	1146.809	1281.363	-134.554	0	0	
YNR017W	0.1969	1430	5002380873	928.730	919.564	9.165	0	0	
YPR072W	0.06518	2869	5001950936	2474.010	2667.151	-193.142	0	0	
YKL124W	0.007091	3260	5008179582	2602.171	2957.974	-355.804	0	0	
YPR073C	0.0558	781	5012064437	663.053	667.618	-4.565	0	0	
YLR273C	0.003218	3614	5000503435	2943.508	3099.314	-155.806	0	0	
YIL125W	0.03997	6071	5000321902	4950.598	3982.110	968.488	0	0	
YJR046W	0.01541	3853	5001650914	2760.094	2885.540	-125.446	0	0	
YNR018W	0.3777	1340	5000556942	929.673	1006.843	-77.170	0	0	
YJR047C	0.0454	909	5003554187	649.267	608.829	40.437	0	0	
YGL008C	5.539	5055	5002100260	3970.391	-7096.489	11066.879	0	0	
YBL031W	0.003607	2056	5001695672	1454.124	1570.318	-116.194	0	0	
YJR048W	0.3186	596	5008105156	445.685	441.355	4.331	0	0	
YJL008C	0.2974	3366	5000107160	2484.692	1376.611	1108.081	0	0	
YOR007C	0.6086	2024	5001635519	1457.302	1165.829	291.473	0	0	
YOL068C	0.02131	2934	5000069172	2214.288	2431.526	-217.238	0	0	
YPL075W	0.00397	4657	5001641736	3689.806	4158.091	-468.285	0	0	
YDL147W	0.2101	2480	5001033347	1926.482	1411.509	514.973	0	0	
YGL130W	0.08025	2783	5002354058	2009.902	1760.300	249.602	0	0	
YDR393W	0.0186	2677	5000031161	1983.695	2193.501	-209.806	0	0	
YKL194C	0.007039	2722	5001975354	2025.471	2340.025	-314.554	0	0	
YBR131W	0.00627	4008	5005688404	3248.900	3623.131	-374.231	0	0	
YBR038W	0.02252	5625	5001796212	4671.801	4449.526	222.276	0	0	
YLR373C	0.01413	5313	5000355461	4307.223	4296.835	10.388	0	0	
YJL093C	0.007064	4135	5002543570	3157.156	3736.816	-579.659	0	0	
YPL076W	0.0123	1754	5001794104	1192.581	1156.089	36.492	0	0	
YIL030C	0.07358	7858	5000290359	6783.557	-572.334	7355.892	0	0	
YLR197W	0.3518	2939	5001190257	2178.277	1485.818	692.459	0	0	
YDR303C	0.01042	4948	5000439008	4219.873	4625.301	-405.428	0	0	
YBL032W	0.07395	2344	5004278241	1644.730	1802.289	-157.559	0	0	
YOR008C	0.1017	2165	5000008925	1612.222	1599.019	13.202	0	0	
YOR008CA	0.01253	463	5000462950	302.673	293.839	8.834	0	0	
YGR224W	0.00249	3724	5000831219	2737.733	3269.034	-531.301	0	0	
YPL077C	0.002995	1471	5004632643	1013.186	1073.482	-60.296	0	0	
YDR304C	0.4796	1202	5002044763	940.997	879.985	61.012	0	0	
YBR039W	0.1783	1807	5001287318	1308.835	1400.067	-91.232	0	0	
YLR199C	0.07883	1549	5013138062	1163.602	1124.273	39.329	0	0	
YOL069W	0.002982	2557	5000059529	1981.299	2042.691	-61.392	0	0	
YKL195W	0.07022	2075	5000614763	1746.649	1753.309	-6.661	0	0	
YLR200W	0.06969	644	5017882572	467.786	467.887	-0.101	0	0	
YJL219W	0.0004297	3410	5000613366	2516.587	2594.654	-78.066	0	0	
YMR163C	0.00474	4262	5001223791	3245.280	4503.503	-1258.223	0	0	
YDR305C	0.02713	1318	5001212577	907.871	826.651	81.220	0	0	
YDR109C	0.003034	4289	5004141228	3359.467	3471.448	-111.981	0	0	
YDL080C	0.01292	3634	5000518263	2757.937	2727.955	29.982	0	0	
YKL196C	0.2952	1078	5002370010	830.393	871.892	-41.499	0	0	
YLR452C	0.03187	3894	5000401308	3180.988	3397.062	-216.074	0	0	
YPL078C	0.2198	1611	5001346376	1019.214	904.797	114.417	0	0	
YDL081C	4.553	624	5009329779	431.478	363.893	67.584	0	0	
YJR049C	0.04533	3138	5001029946	2366.800	2680.744	-313.943	0	0	
YNL268W	0.3485	3657	5001159018	2680.833	1352.909	1327.924	0	0	
YLR375W	0.03655	2060	5003845091	1472.065	1531.826	-59.760	0	0	
YBL033C	0.07846	2155	5002077802	1482.946	1490.596	-7.650	0	0	
YBR040W	0.006545	1716	5003958007	1271.196	1376.667	-105.471	0	0	
YLR201C	0.04361	1598	5002948846	1100.268	1187.823	-87.555	0	0	
YNL269W	0.001959	722	5005079766	540.176	539.243	0.933	0	0	
YDR394W	0.1056	2693	5001585337	1856.363	1493.120	363.243	0	0	
YKL125W	0.05604	3516	5001190241	2810.309	2949.479	-139.170	0	0	
YPL079W	14.51	876	5001912005	651.424	397.180	254.244	0	0	
YDR458C	0.01347	3808	5001482616	2987.572	2691.296	296.276	0	0	
YPL164C	0.001242	4122	5000816768	3320.081	4069.938	-749.858	0	0	
YJR050W	0.02303	1304	5002453797	983.159	1005.373	-22.213	0	0	
YLR376C	0.009072	1386	5004294156	1006.892	1085.248	-78.355	0	0	
YDL082W	2.02	1381	5001826820	819.187	610.180	209.007	0	0	
YMR313C	0.01395	3929	5005867708	2935.347	2726.470	208.877	0	0	
YPL081W	0.2596	1301	5001788839	822.830	832.877	-10.046	0	0	
YNR019W	0.01925	3735	5003885248	2872.916	3123.572	-250.656	0	0	
YOR291W	0.03762	8520	5001002741	7760.188	6386.389	1373.799	0	0	
YPL243W	0.1385	3638	5002175814	2683.302	1861.195	822.106	0	0	
YLR453C	0.004037	2193	5003090092	1711.810	1567.419	144.391	0	0	
YDL083C	2.117	908	5005435874	586.097	508.245	77.852	0	0	
YOR168W	0.2338	4572	5001818129	3704.491	526.830	3177.661	0	0	
YMR314W	0.2665	1476	5002354616	977.853	869.893	107.961	0	0	
YNR020C	0.05401	1483	5005261599	1137.964	1155.500	-17.536	0	0	
YOR009W	0.06288	3157	5001727001	2146.286	1656.613	489.673	0	0	
YPL165C	0.001258	1987	5003860861	1604.187	1841.747	-237.560	0	0	
YJL010C	0.0444	3864	5000377044	3023.045	2807.334	215.712	0	0	
YOR292C	0.009384	1731	5001202209	1315.139	1421.561	-106.423	0	0	
YBR237W	0.005728	5015	5002250853	3992.914	4123.876	-130.962	0	0	
YDR459C	0.005466	2196	5003134377	1602.497	1669.682	-67.185	0	0	
YDR306C	0.01696	2818	5000580081	2136.301	1990.966	145.335	0	0	
YLR377C	0.01464	2192	5001729169	1492.556	1570.581	-78.025	0	0	
YOR293W	3.882	621	5014108720	428.045	320.306	107.739	0	0	
YJL011C	0.1225	846	5004418449	663.935	683.348	-19.414	0	0	
YBR132C	0.005439	3680	5001253873	2692.482	2996.198	-303.717	0	0	
YOL070C	0.03384	3096	5000510125	2219.671	2465.463	-245.792	0	0	
YPL166W	0.004126	1136	5003165579	888.461	973.026	-84.565	0	0	
YLR203C	0.08294	2544	5004079202	1900.222	1957.194	-56.972	0	0	
YPL244C	0.05666	1940	5002769025	1447.489	1500.210	-52.721	0	0	
YLR204W	0.1591	708	5000325992	457.227	472.810	-15.583	0	0	
YOL071W	0.04032	941	5014295532	671.535	603.826	67.709	0	0	
YGR225W	0.002525	3427	5001088361	2671.226	3305.357	-634.131	0	0	
YEL043W	0.01913	5645	5000302860	4613.207	4146.730	466.477	0	0	
YOR294W	0.09002	1208	5002819049	842.618	813.295	29.323	0	0	
YOR346W	0.01163	5748	5000606692	4863.552	4157.753	705.800	0	0	
YAL041W	0.01412	4923	5000772328	4049.245	4193.187	-143.942	0	0	
YEL044W	0.1588	1034	5028947148	686.494	657.712	28.781	0	0	
YJL221C	0.001069	3303	5001264477	2597.981	2968.780	-370.799	0	0	
YOR010C	0.6847	1677	5000803256	1047.702	877.838	169.864	0	0	
YNL209W	1.678	3577	5000350566	2624.475	-1486.796	4111.270	0	0	
YOR295W	0.006223	1404	5000817629	955.761	944.786	10.975	0	0	
YDR110W	0.01975	3212	5001847535	2540.850	2698.177	-157.327	0	0	
YJR051W	0.02245	3078	5000183470	2205.731	2055.340	150.391	0	0	
YER070W	0.08079	5330	5000283368	4162.729	3692.534	470.195	0	0	
YLR205C	0.1255	1910	5001290520	1363.258	1261.667	101.591	0	0	
YMR315W	0.2092	2015	5006461131	1486.314	1281.233	205.081	0	0	
YER132C	0.0111	9373	5000890536	10143.077	9092.800	1050.277	0	0	
YDR460W	0.02559	1827	5002354408	1355.947	1499.952	-144.005	0	0	
YDR461W	0.2031	164	5009401045	146.716	146.799	-0.083	0	0	
YNL210W	0.002465	1581	5000757311	1143.900	1271.041	-127.140	0	0	
YNL270C	0.004657	3528	5001483108	2570.749	2475.018	95.731	0	0	
YNL211C	0.02641	537	5000508854	352.029	349.413	2.616	0	0	
YNR021W	0.3823	2260	5000024656	1729.769	1138.302	591.467	0	0	
YER071C	0.0409	692	5017517735	518.090	570.474	-52.384	0	0	
YDR462W	0.07052	917	5000522257	608.441	628.160	-19.719	0	0	
YMR164C	0.009577	3849	5000993375	3571.116	3504.831	66.285	0	0	
YNR022C	0.07375	829	5006056941	571.511	545.259	26.252	0	0	
YER072W	0.6484	930	5007764295	530.482	520.278	10.204	0	0	
YPL245W	0.05246	2665	5000462517	1974.570	1843.309	131.261	0	0	
YDL084W	0.3377	2662	5005744246	1928.972	947.038	981.934	0	0	
YER133W	0.1842	1787	5000242856	1329.048	1288.977	40.071	0	0	
YMR316W	0.02392	1899	5003453277	1444.484	1406.186	38.299	0	0	
YOL072W	0.003608	2797	5001617875	2009.675	2529.602	-519.927	0	0	
YDL148C	0.05648	4681	5000449015	3767.752	3364.871	402.882	0	0	
YML075C	0.09825	6555	5001451317	5082.627	1877.382	3205.245	0	0	
YEL046C	0.4657	2276	5003509874	1645.321	1229.787	415.533	0	0	
YER134C	0.06905	1023	5002750159	737.229	721.813	15.417	0	0	
YLR274W	0.01267	4692	5000364838	3683.912	3900.372	-216.460	0	0	
YLR275W	0.08259	694	5003245976	451.394	462.539	-11.146	0	0	
YMR219W	0.009942	8558	5000144040	9149.590	11752.392	-2602.802	0	0	
YPL246C	0.1895	1785	5000907563	1102.436	877.145	225.291	0	0	
YGR227W	0.04916	3079	5003732701	2337.628	2710.283	-372.655	0	0	
YAL042W	0.4625	2385	5000902827	1779.906	1326.499	453.407	0	0	
YOR171C	0.007719	3714	5001320874	2817.446	2673.797	143.649	0	0	
YPR074C	0.7705	4162	5001000293	2977.164	-1150.433	4127.597	0	0	
YPR164W	0.002839	8208	5000095166	7558.499	11161.028	-3602.529	0	0	
YOR098C	0.01473	6327	5000694385	5257.354	4391.003	866.351	0	0	
YOR347C	0.02774	3258	5000445191	2224.232	2507.716	-283.483	0	0	
YBR041W	0.1049	3830	5000582219	3015.482	2416.443	599.039	0	0	
YOL073C	0.03417	2028	5001425881	1373.296	1364.741	8.555	0	0	
YPR165W	0.4516	1268	5000597959	871.798	773.688	98.110	0	0	
YDR111C	0.009305	3110	5000015774	2244.107	2100.987	143.120	0	0	
YDR307W	0.03549	3739	5000843861	2975.719	3275.763	-300.044	0	0	
YPR166C	0.5514	752	5001325229	471.670	504.890	-33.220	0	0	
YKL126W	0.07865	4008	5000750266	3077.271	2624.225	453.045	0	0	
YDR308C	0.07292	797	5026404896	577.303	584.706	-7.402	0	0	
YGR134W	0.004106	6591	5001370280	5556.806	5937.416	-380.610	0	0	
YPR075C	0.0301	2042	5003777839	1541.883	1462.886	78.997	0	0	
YBR238C	0.01457	4151	5001413619	3347.250	3301.749	45.501	0	0	
YCR067C	0.02806	6476	5000214754	5173.416	4960.265	213.151	0	0	
YPR167C	0.02462	1391	5000059974	1094.050	1069.730	24.320	0	0	
YDR463W	0.07522	2895	5000863556	2291.319	2388.805	-97.486	0	0	
YJR052W	0.0081	3579	5000840318	2531.576	3296.525	-764.950	0	0	
YGL009C	0.3445	4594	5000146536	3506.622	20.671	3485.951	0	0	
YPR168W	0.00149	947	5003483558	650.825	698.315	-47.490	0	0	
YNL102W	0.01818	7452	5001661717	7930.432	7641.598	288.834	0	0	
YER073W	0.1222	3142	5002359976	2270.089	2194.771	75.317	0	0	
YHR079C	0.002688	6721	5000279662	5547.853	5352.915	194.938	0	0	
YHR079CA	0.005906	440	5009051433	372.515	385.181	-12.666	0	0	
YDR113C	0.02216	2115	5001291409	1623.205	1861.720	-238.516	0	0	
YGL010W	0.008671	1171	5015024877	725.656	784.238	-58.582	0	0	
YLR378C	0.399	3065	5002933714	2076.314	1532.406	543.908	0	0	
YGR135W	0.3662	1598	5001400528	1075.645	1042.372	33.274	0	0	
YLR206W	0.06452	3468	5000027551	2821.994	2821.033	0.961	0	0	
YBR042C	0.03551	2425	5000814518	1711.328	1987.015	-275.687	0	0	
YDR115W	0.1715	737	5027072910	431.970	412.739	19.231	0	0	
YMR220W	0.1257	2620	5001544127	1972.633	1769.545	203.088	0	0	
YJL094C	0.004248	5460	5001169905	4122.341	4696.531	-574.190	0	0	
YER074W	1.083	858	5031700887	555.205	549.943	5.262	0	0	
YER136W	0.2785	2577	5000109988	1951.777	1444.951	506.825	0	0	
YNR023W	0.007928	3185	5000329015	2532.496	2363.608	168.888	0	0	
YDL085W	0.0114	3470	5004146728	2431.468	2769.732	-338.264	0	0	
YDR309C	0.07946	2275	5001606489	1644.292	1870.406	-226.115	0	0	
YEL047C	0.1461	2944	5001548293	2062.735	1715.144	347.591	0	0	
YGR136W	0.1294	1321	5006046456	1016.528	1044.410	-27.881	0	0	
YPL247C	0.01469	3102	5003011393	2308.797	2514.431	-205.634	0	0	
YER137C	0.04909	812	5004098250	612.509	567.198	45.311	0	0	
YPR078C	0.004386	2199	5000483774	1614.541	1869.199	-254.657	0	0	
YGL011C	0.2121	1461	5000820893	1054.085	981.195	72.891	0	0	
YNR024W	0.07458	953	5001474923	770.399	813.320	-42.921	0	0	
YEL048C	0.003175	900	5006035388	628.162	639.469	-11.308	0	0	
YGR229C	0.2132	2772	5001707300	2194.139	1698.252	495.888	0	0	
YEL049W	0.03156	810	5000974325	495.311	513.300	-17.989	0	0	
YGR230W	0.02644	782	5027592282	564.914	560.394	4.520	0	0	
YIL031W	0.004521	5836	5001136476	5093.881	5073.367	20.514	0	0	
YOR099W	0.6394	2103	5003481807	1670.772	1016.103	654.669	0	0	
YDR116C	0.05094	1801	5000054862	1204.429	1230.433	-26.004	0	0	
YDL086W	0.1189	1626	5001575260	1161.430	1087.875	73.554	0	0	
YLR276C	0.09563	3355	5005192427	2656.937	2276.291	380.645	0	0	
YBR133C	0.0215	4828	5001230610	3898.221	3689.614	208.608	0	0	
YLR380W	0.1989	2243	5000483263	1768.637	1395.375	373.263	0	0	
YHR165C	0.01247	12121	5000137586	15591.662	7115.111	8476.551	0	0	
YBR239C	0.002753	2923	5002264434	2368.774	2840.717	-471.942	0	0	
YPR169W	0.04631	2831	5000882878	2134.117	2043.859	90.259	0	0	
YDL087C	0.004704	1502	5002705838	1107.136	1158.820	-51.684	0	0	
YCR068W	0.002066	3018	5001434409	2291.850	2631.918	-340.068	0	0	
YBR135W	0.1703	835	5005982281	627.529	665.346	-37.817	0	0	
YOR100C	0.003517	2080	5005090542	1381.667	1618.097	-236.430	0	0	
YGR231C	0.1383	2109	5000840580	1315.272	1263.605	51.667	0	0	
YPR079W	0.02673	2367	5002428109	1648.893	1592.564	56.328	0	0	
YNL212W	0.04809	4446	5000792896	3582.220	3388.976	193.244	0	0	
YOR348C	0.0135	3944	5000430428	2850.341	2602.577	247.764	0	0	
YJR053W	0.002473	3251	5006021291	2552.389	2779.894	-227.505	0	0	
YJL012C	0.3332	4133	5000496988	3231.849	920.137	2311.712	0	0	
YGR232W	0.1183	1390	5005336514	953.024	1032.713	-79.689	0	0	
YEL050C	0.06665	2605	5002629765	1715.259	1912.501	-197.242	0	0	
YNL213C	0.006261	1271	5006061217	893.041	942.409	-49.368	0	0	
YCR069W	0.09122	1926	5000318242	1351.257	1259.369	91.888	0	0	
YOR101W	0.07284	1780	5006723485	1303.878	1361.588	-57.709	0	0	
YCR071C	0.05606	806	5004684352	601.467	635.716	-34.248	0	0	
YNL214W	0.007522	1145	5001720227	831.091	905.074	-73.983	0	0	
YOR103C	0.2015	768	5014928698	534.233	542.950	-8.717	0	0	
YKL197C	0.007304	6201	5000137724	5172.145	6180.577	-1008.433	0	0	
YKL127W	0.2369	3457	5000989891	2503.100	1585.563	917.538	0	0	
YNR026C	0.04153	2705	5000045391	2036.045	2080.695	-44.649	0	0	
YMR221C	0.08936	3336	5000835743	2231.997	1603.711	628.287	0	0	
YEL051W	0.1973	1632	5003843227	1078.300	1050.372	27.928	0	0	
YDR117C	0.02744	3137	5003377750	2517.092	2869.340	-352.248	0	0	
YBR240C	0.00236	2639	5000758040	1975.576	1975.298	0.279	0	0	
YNL103W	0.01048	3859	5000583942	3094.051	3276.627	-182.576	0	0	
YMR222C	0.0845	1302	5003053214	927.665	955.813	-28.147	0	0	
YIL033C	0.1932	2435	5006440716	1806.410	1502.371	304.039	0	0	
YDR395W	0.08596	5441	5001081438	4490.787	980.987	3509.801	0	0	
YOR104W	0.01956	1515	5002156541	1193.386	1198.113	-4.727	0	0	
YDL088C	0.01692	2853	5000439016	2337.898	2300.267	37.631	0	0	
YOR172W	0.004918	4771	5000083357	3715.079	4920.141	-1205.061	0	0	
YGR138C	0.02295	3767	5000541531	2775.983	3009.737	-233.754	0	0	
YDR397C	0.09418	822	5002692308	605.113	642.228	-37.114	0	0	
YNL215W	0.0284	1830	5000062355	1356.879	1412.313	-55.434	0	0	
YKL128C	0.1475	1856	5000864522	1249.078	1291.996	-42.918	0	0	
YAL043C	0.02276	4810	5000965668	3701.199	3853.079	-151.880	0	0	
YGL012W	0.8416	2644	5004817062	2022.810	284.056	1738.754	0	0	
YNR027W	0.03419	1932	5004952737	1349.849	1561.685	-211.836	0	0	
YJR054W	0.01242	2874	5003040333	2205.596	2250.092	-44.496	0	0	
YMR050C	0.09092	8805	5000182727	9388.241	-2192.573	11580.814	0	0	
YAL044C	1.007	1011	5003110216	698.952	592.140	106.811	0	0	
YIL034C	0.1539	1710	5001586785	1212.068	1165.974	46.094	0	0	
YMR165C	0.01116	5086	5000817036	4023.319	5117.111	-1093.792	0	0	
YBR043C	0.009788	4284	5000388819	3147.160	3266.918	-119.758	0	0	
YJR055W	0.004466	886	5000891496	676.931	699.030	-22.099	0	0	
YAL046C	0.06163	682	5021103049	485.256	499.927	-14.671	0	0	
YJL013C	0.006953	2935	5005714114	2294.788	2348.152	-53.364	0	0	
YPR171W	0.003067	3578	5000933978	2595.714	2796.125	-200.411	0	0	
YOR106W	0.03448	1565	5003826535	1204.614	1325.573	-120.960	0	0	
YNR028W	0.03859	1822	5001260051	1296.618	1433.901	-137.284	0	0	
YJR056C	0.01541	1383	5000634126	990.405	1085.999	-95.594	0	0	
YDR011W	0.09686	7557	5000129207	7684.138	-2705.891	10390.029	0	0	
YHR166C	0.006271	3668	5000958220	2803.807	3278.768	-474.960	0	0	
YMR223W	0.002827	2490	5000411886	2064.568	2014.844	49.724	0	0	
YPR172W	0.02315	1142	5002778199	833.471	947.365	-113.894	0	0	
YML076C	0.009594	5358	5000086078	4567.419	4498.495	68.924	0	0	
YOR173W	0.007259	2331	5000129675	1710.740	1994.853	-284.113	0	0	
YGL131C	0.002956	6941	5002161634	7480.154	7583.639	-103.486	0	0	
YJR057W	0.05089	1237	5005238102	902.207	938.574	-36.367	0	0	
YCR072C	0.07728	3155	5000171952	2267.098	2346.042	-78.944	0	0	
YML077W	0.104	864	5017474584	657.157	627.990	29.167	0	0	
YPR080W	13.27	2394	5003144141	1906.999	-284.481	2191.479	0	0	
YDL149W	0.001577	5507	5001875123	4856.634	5327.298	-470.664	0	0	
YIL035C	0.07998	2040	5000501729	1583.634	1833.551	-249.917	0	0	
YJR058C	0.1195	834	5008531687	604.888	563.326	41.563	0	0	
YHR167W	0.02603	1530	5002513316	1102.942	1127.925	-24.983	0	0	
YMR166C	0.01239	2156	5000143570	1596.608	1663.327	-66.718	0	0	
YEL052W	0.03297	2987	5001290992	2260.203	2084.316	175.888	0	0	
YML078W	0.4402	1048	5000942093	751.693	743.687	8.006	0	0	
YDL089W	0.00751	2709	5007063749	2137.003	2265.043	-128.041	0	0	
YLR207W	0.005685	4813	5001501517	3942.694	4180.626	-237.931	0	0	
YOR107W	0.002512	1783	5005830005	1318.795	1582.552	-263.757	0	0	
YGR061C	0.2734	8020	5000035921	6615.109	-10898.452	17513.561	0	0	
YKL010C	0.02345	8079	5001142103	7812.702	7572.806	239.896	0	0	
YOR174W	0.04359	1601	5000151051	1196.142	1210.516	-14.374	0	0	
YCL019W	0.1092	9652	5000475560	9419.862	-13898.198	23318.060	0	0	
YBR241C	0.08873	3131	5004730090	2168.013	1676.785	491.228	0	0	
YML079W	0.05552	1117	5003658228	838.040	845.079	-7.039	0	0	
YMR051C	0.2086	2502	5001601319	1909.114	1213.742	695.371	0	0	
YBR242W	0.09937	1302	5001532687	997.680	989.776	7.904	0	0	
YNR029C	0.04146	2395	5000152840	1861.816	2078.674	-216.858	0	0	
YLR381W	0.004469	4479	5001281817	3426.222	4002.608	-576.386	0	0	
YFL033C	0.01016	10270	5001524207	10093.445	13488.311	-3394.865	0	0	
YMR052W	0.01122	1166	5006049829	851.320	882.642	-31.322	0	0	
YLR277C	0.0148	4638	5000537922	3624.835	4637.485	-1012.650	0	0	
YFL034CA	0.09215	713	5001641711	501.006	494.481	6.525	0	0	
YKL198C	0.004347	3976	5002938102	2944.157	3248.495	-304.338	0	0	
YLR208W	0.467	1723	5003653317	1246.726	989.967	256.760	0	0	
YPR173C	0.07097	2602	5000299154	1905.419	1965.542	-60.123	0	0	
YKL011C	0.008901	1985	5001879973	1522.238	1659.648	-137.410	0	0	
YDL150W	0.04324	2530	5001449651	1848.829	1667.810	181.019	0	0	
YDR118W	0.003198	3753	5000421547	2966.917	3622.148	-655.232	0	0	
YER075C	0.004902	5264	5000022887	4495.531	5710.924	-1215.392	0	0	
YPR174C	0.009185	1348	5007482542	924.903	998.211	-73.308	0	0	
YGR062C	0.01036	2174	5000102742	1347.504	1606.551	-259.047	0	0	
YGR063C	0.1927	587	5018174638	418.955	421.699	-2.744	0	0	
YDL090C	0.0215	2662	5000713761	1869.719	2048.333	-178.614	0	0	
YPL248C	0.001259	5252	5000463431	4244.891	4380.079	-135.187	0	0	
YAL047C	0.006219	3543	5000576680	2819.266	2501.726	317.540	0	0	
YML080W	0.1118	2457	5002922241	1829.832	1648.274	181.557	0	0	
YLR209C	0.0738	1973	5002177846	1329.024	1335.631	-6.607	0	0	
YHR168W	0.008476	2967	5000744916	2190.050	2112.983	77.068	0	0	
YER076C	0.015	1696	5007020290	1277.434	1324.888	-47.453	0	0	
YBR044C	0.006442	3436	5000125318	2547.704	2800.868	-253.164	0	0	
YDR012W	5.578	2208	5000858062	1501.443	129.034	1372.409	0	0	
YJL014W	0.3016	3130	5000553556	2327.856	1768.609	559.247	0	0	
YIL036W	0.0182	3293	5000565364	2646.354	2687.244	-40.890	0	0	
YHL030W	0.02389	9845	5000045150	10697.470	4880.074	5817.396	0	0	
YDR013W	0.01089	1312	5006492788	865.087	908.081	-42.994	0	0	
YBR243C	0.07953	2922	5000088737	1946.559	1881.545	65.015	0	0	
YIL126W	0.01386	7823	5002310775	7171.399	9133.476	-1962.077	0	0	
YBR244W	0.1219	894	5004118490	673.120	647.758	25.362	0	0	
YHL031C	0.08892	1401	5000736657	942.450	927.966	14.483	0	0	
YPR081C	0.02493	3729	5000421028	2784.087	2714.683	69.405	0	0	
YDR398W	0.1728	3886	5002103385	2899.535	1589.608	1309.927	0	0	
YMR224C	0.002742	3952	5000793680	3162.267	3911.158	-748.891	0	0	
YNL104C	0.4629	3743	5000007304	2711.671	784.490	1927.181	0	0	
YPR082C	0.09358	800	5002788244	588.390	558.002	30.388	0	0	
YMR225C	0.1508	492	5010887086	401.001	405.041	-4.040	0	0	
YIL127C	0.1236	1206	5001331053	863.375	924.169	-60.794	0	0	
YDR399W	0.3231	1289	5001155466	918.988	936.904	-17.917	0	0	
YDL091C	0.008578	2774	5000347046	2012.345	2401.313	-388.968	0	0	
YDL092W	0.07458	790	5000099238	600.897	624.600	-23.704	0	0	
YLR210W	0.01202	2596	5001157889	2027.100	2042.372	-15.273	0	0	
YNR030W	0.1193	3379	5000331914	2434.943	2353.949	80.994	0	0	
YKL012W	0.03212	3240	5000193902	2614.673	2909.052	-294.378	0	0	
YHR169W	0.07438	2653	5001681185	1908.973	1475.587	433.386	0	0	
YNL216W	0.02902	4680	5000280323	3853.783	3415.622	438.161	0	0	
YOR175C	0.1211	3542	5000530545	2765.482	2953.657	-188.174	0	0	
YKL013C	0.07363	1000	5000450471	707.983	724.308	-16.325	0	0	
YOR108W	0.1625	3604	5000061763	2677.588	2223.718	453.870	0	0	
YLR211C	0.01978	1257	5004432980	949.743	865.053	84.690	0	0	
YMR226C	0.6321	1730	5000690539	1117.140	910.147	206.993	0	0	
YEL053C	0.006024	4169	5001470128	3399.464	3674.663	-275.199	0	0	
YDR400W	0.02803	1890	5000085010	1445.044	1425.772	19.273	0	0	
YEL054C	0.783	1060	5002783059	681.873	626.633	55.240	0	0	
YMR317W	0.0007716	7399	5000029550	5809.867	5770.833	39.034	0	0	
YDR310C	0.0106	6510	5000739064	5279.132	5359.962	-80.831	0	0	
YNL217W	0.05796	1866	5005614513	1383.848	1301.634	82.215	0	0	
YGR065C	0.02609	3436	5001524475	2651.002	2568.422	82.580	0	0	
YOR011W	0.008387	7212	5001406342	7439.704	9674.947	-2235.243	0	0	
YDL153C	0.2331	3223	5001120245	2666.689	1746.287	920.401	0	0	
YOR296W	0.002292	7589	5000304768	6734.324	7456.880	-722.556	0	0	
YOR012W	0.02197	834	5002096174	565.470	552.958	12.512	0	0	
YJL016W	0.04023	3104	5001497977	2506.536	2691.178	-184.642	0	0	
YBR045C	0.002516	3218	5000914461	2578.296	2941.208	-362.912	0	0	
YDR170C	0.0901	11340	5000371667	11119.851	-26722.940	37842.791	0	0	
